GROUPING,TYPE,STATE,Premium,Losses,Quotes,Sales,Premium2,Losses2,Quotes2,Sales2,Premium3
SAINT JOHNS,COUNTY,FL,4926500,3095961,1097275,96984,4004421,2453009,1045169,82646,3305517
SAINT LUCIE,COUNTY,FL,9670705,7359615,2390589,223854,7000841,6101818,1842968,167874,5724064
SANTA ROSA,COUNTY,FL,5303946,3567057,982106,68989,3956772,2712249,733446,54311,3565769
SARASOTA,COUNTY,FL,15710537,11161131,2855879,236205,12422890,8924280,2335589,192724,10158567
SEMINOLE,COUNTY,FL,13239625,9655635,2611819,200490,10583061,7514094,2364466,154914,8773357
SUMTER,COUNTY,FL,6032885,4208976,975725,97868,4890277,3815854,784294,77396,3704342
SUWANNEE,COUNTY,FL,3258828,2811207,846172,58059,2831961,2233433,753345,44094,1745567
TAYLOR,COUNTY,FL,2232979,2147452,551703,58151,1848374,1812186,443556,49581,1762612
UNION,COUNTY,FL,2119392,1634376,476544,30113,1354104,1553443,408454,27489,1179002
VOLUSIA,COUNTY,FL,24645266,19060352,4606417,410259,19787846,15755916,3594935,333163,15030014
WAKULLA,COUNTY,FL,2575447,2376146,248291,16340,2257300,2060369,214237,13112,1807189
WALTON,COUNTY,FL,4527963,3215149,1376529,132096,3793987,2323873,1101586,104300,2938686
WASHINGTON,COUNTY,FL,3005044,2029547,311815,32739,2488890,1618114,200691,24195,2048175
ANDERSON,COUNTY,TX,7483837,5200201,1883805,167163,5484437,4769168,1622407,115481,4020842
ANDREWS,COUNTY,TX,84332,35419,174192,14806,91922,21960,134128,9032,100195
ANGELINA,COUNTY,TX,5913519,4132211,1014566,93930,4350715,3525622,826382,82423,3222201
ARANSAS,COUNTY,TX,1943746,1084543,392834,34174,1536486,1015413,377026,27602,1533724
ARCHER,COUNTY,TX,2817324,2288501,527824,44051,2040122,1391059,492969,33126,1836469
ARMSTRONG,COUNTY,TX,1098307,767702,167768,8731,1029506,464290,145692,7599,687269
ATASCOSA,COUNTY,TX,3733423,3117287,858583,76657,2972223,2524263,725441,66453,2723162
AUSTIN,COUNTY,TX,3916059,2760542,1037695,87014,3196669,2130108,850569,61051,2692395
BAILEY,COUNTY,TX,1286809,801806,554767,47386,916164,619237,410345,31872,556162
BANDERA,COUNTY,TX,3132655,1697730,450691,37865,2709943,1239693,430607,27328,2093844
BASTROP,COUNTY,TX,3427218,2195803,1073223,86881,2907814,1602986,901405,67194,1872625
BAYLOR,COUNTY,TX,947951,388660,90126,4056,947951,427526,47767,2880,473976
BEE,COUNTY,TX,5309721,3046600,864827,69796,4114476,2663230,561550,68810,2693239
BELL,COUNTY,TX,13248044,9561758,2081865,198978,10840586,7649127,1535343,174881,9251643
BEXAR,COUNTY,TX,50323794,36951283,9106143,875347,40938614,29630628,7289340,698563,30779619
BLANCO,COUNTY,TX,1411388,1270678,322236,17710,1149438,988586,291772,15160,799961
BORDEN,COUNTY,TX,192824,212106,82156,5587,161972,173927,59152,4470,149014
BOSQUE,COUNTY,TX,2694399,1723565,880929,72521,2262054,1299473,613673,49692,1827201
BOWIE,COUNTY,TX,6060780,4435943,1639051,139769,4947290,3319876,1267649,116151,3413637
BRAZORIA,COUNTY,TX,9662500,6842286,2352296,203921,7789518,5328708,1865159,160565,6717331
BRAZOS,COUNTY,TX,9005205,6550958,1716039,147249,6910755,5025021,1324162,119684,5842838
BREWSTER,COUNTY,TX,1860217,1601869,554738,50886,1334865,1440022,446786,41821,907087
BRISCOE,COUNTY,TX,884651,792277,274229,32677,545488,681557,205727,30068,531374
BROOKS,COUNTY,TX,1813852,1350901,47689,3315,1713087,1155950,35371,2196,1227556
BROWN,COUNTY,TX,2630738,2178856,772436,83744,1824649,1892428,618689,70979,1631464
BURLESON,COUNTY,TX,3291226,2388350,578623,45565,2672129,1667013,404783,38384,2228825
BURNET,COUNTY,TX,2843317,2511462,619046,43296,1844787,1963365,504813,32340,1480431
CALDWELL,COUNTY,TX,4966044,3576367,786075,64935,3865104,3205555,670097,53060,2374844
CALHOUN,COUNTY,TX,2572868,1825853,339615,35115,2591623,1678996,309017,26225,1994710
CALLAHAN,COUNTY,TX,1268672,1072125,439176,41051,1247608,969981,350961,30867,832624
CAMERON,COUNTY,TX,10574992,6853562,2120088,196834,7959179,5438058,1735950,160967,6458024
CAMP,COUNTY,TX,1670036,1318710,260386,27440,1270620,1207250,143759,22161,1165230
CARSON,COUNTY,TX,1276717,1122026,313410,20012,1066132,986021,258499,14280,1004631
CASS,COUNTY,TX,5532472,4354872,991128,69055,4503189,3943159,760663,57558,3390164
CASTRO,COUNTY,TX,2297206,2302891,514133,56466,1814229,1913022,321986,43673,1439941
CHAMBERS,COUNTY,TX,2614669,2163087,553645,52369,2487629,1834644,423420,40141,1707135
CHEROKEE,COUNTY,TX,5893800,4445764,912860,75820,4785394,3471691,703549,68440,3802808
CHILDRESS,COUNTY,TX,722171,651466,108557,9274,782874,474013,90946,8559,839425
CLAY,COUNTY,TX,2747023,2096169,495609,29203,2279056,1393271,404618,21711,1941572
COCHRAN,COUNTY,TX,1736386,1289616,376388,35468,1358153,1249241,317022,28979,935477
COKE,COUNTY,TX,2132443,1502402,426817,33160,2168805,1016651,259986,29367,2051541
COLEMAN,COUNTY,TX,5388615,4196727,1041122,76701,4324210,3713776,841967,58345,3427990
COLLIN,COUNTY,TX,13435419,9949563,3618990,292498,10726320,8223633,3176848,232229,8198456
COLLINGSWORTH,COUNTY,TX,2167096,1474992,202677,10924,1572457,1001562,214456,6507,1033645
COLORADO,COUNTY,TX,4211776,2822521,1668344,98819,3482283,2191506,1307230,70026,2540793
COMAL,COUNTY,TX,4435839,3178414,969916,86994,3815845,2434824,860245,73345,2443751
COMANCHE,COUNTY,TX,2418177,1705631,486668,33517,1918297,1287369,399921,29583,1282484
CONCHO,COUNTY,TX,3076885,1720596,417674,32107,2673433,1517573,295013,29367,2020786
COOKE,COUNTY,TX,3988598,3237226,956167,87233,3279095,2200129,792962,79746,2621856
CORYELL,COUNTY,TX,6090659,4595152,1213459,111455,4528217,3668240,872812,97099,3588435
COTTLE,COUNTY,TX,1118364,998489,130577,5067,929291,615360,71887,4527,567880
CRANE,COUNTY,TX,251845,176292,174731,13280,277030,190395,111828,10757,260408
CROCKETT,COUNTY,TX,366099,252608,108953,10133,362438,189456,80625,6890,239209
CROSBY,COUNTY,TX,2097984,1481597,431451,18538,1456345,1408375,327557,13073,1065251
CULBERSON,COUNTY,TX,143818,104987,165931,6969,83414,86089,84625,5506,55887
DALLAM,COUNTY,TX,1227425,891153,243367,11238,1124456,727930,225024,9574,939751
DALLAS,COUNTY,TX,86695300,62015551,17250407,1568419,69173350,48632607,13862262,1269073,54987003
DAWSON,COUNTY,TX,1270645,974900,198028,10688,1161947,661082,165651,9329,1065277
DE WITT,COUNTY,TX,4741080,3196873,598960,61002,3931440,2783531,480952,50201,3135650
DEAF SMITH,COUNTY,TX,866702,637112,202923,13837,823692,493948,169967,12087,674313
DELTA,COUNTY,TX,3232245,2533260,741743,61787,2296395,2059686,610210,53822,1841750
DENTON,COUNTY,TX,15763178,10703668,3103557,251393,11928202,8594262,2393639,186749,9062357
DICKENS,COUNTY,TX,2002092,1974669,306507,35241,1735364,1396091,282866,32578,1692396
DIMMIT,COUNTY,TX,1826618,1503214,267442,23560,1308749,1456965,197923,22510,1193825
DONLEY,COUNTY,TX,1679369,1080104,218861,27696,1389549,1047627,164123,28528,1248447
DUVAL,COUNTY,TX,2467974,2047828,425372,44807,1915707,1620329,312852,36731,1338183
EASTLAND,COUNTY,TX,5371078,3641208,750413,70034,4201548,2681255,557094,54704,3602598
ECTOR,COUNTY,TX,6688694,4633843,1413543,130942,5559269,3683810,1138315,116763,4441442
EDWARDS,COUNTY,TX,1579466,1379470,367074,22796,1512687,1280962,294146,18922,1142435
EL PASO,COUNTY,TX,71187716,51355303,13716101,1171451,57136963,40917663,10846943,924287,45366789
ELLIS,COUNTY,TX,6256204,4414414,1476918,126660,4766985,3673971,1144295,93152,3552075
ERATH,COUNTY,TX,4568518,3503881,416945,33026,3500927,3010435,378103,27006,3256139
FALLS,COUNTY,TX,2600023,1849313,539080,70698,1956335,1792819,435798,51308,1453192
FANNIN,COUNTY,TX,7062077,5373637,1038439,81631,6104859,4592165,772762,67239,5144431
FAYETTE,COUNTY,TX,5457951,4275850,1505065,127165,4250396,3505564,1196490,106251,3055117
FISHER,COUNTY,TX,2565813,1397363,291081,25035,1892372,1215728,188189,16282,1489342
FLOYD,COUNTY,TX,1922782,1240326,689460,69113,1571496,757905,581329,49932,1443562
FOARD,COUNTY,TX,16129,8548,185703,11142,13064,6326,157848,10028,10582
FORT BEND,COUNTY,TX,15129378,10829908,1859020,180337,12073227,9328121,1645872,143296,10483556
FRANKLIN,COUNTY,TX,2225774,1782537,369780,44687,1716980,1468306,303083,34848,1265185
FREESTONE,COUNTY,TX,3652166,2127033,654661,54073,3311565,1718407,537136,48925,2251647
FRIO,COUNTY,TX,1912674,1620850,478996,34736,1828509,1334231,342681,30080,1336310
GAINES,COUNTY,TX,2191349,2052558,121998,9166,1680171,1427331,124131,6683,1367551
GALVESTON,COUNTY,TX,12535282,9587367,1792750,160833,9987641,7981069,1360514,132352,8368546
GARZA,COUNTY,TX,1175310,1236995,268979,19191,930647,1035544,168777,13521,801113
GILLESPIE,COUNTY,TX,1042252,586190,616167,49567,911011,439886,454876,38096,676556
GLASSCOCK,COUNTY,TX,155832,135574,139809,9367,151157,107103,71303,9273,142088
GOLIAD,COUNTY,TX,2663352,1767925,393847,55315,2256997,1408180,305268,47989,2340277
GONZALES,COUNTY,TX,3471605,3046208,1063215,107569,2792698,2213565,906495,95906,2121097
GRAY,COUNTY,TX,2041627,1630652,255841,21159,1269204,1091390,196705,16202,1081971
GRAYSON,COUNTY,TX,9565377,6700034,1852065,136717,7403923,5169333,1427063,101817,5888679
GREGG,COUNTY,TX,6025584,3944421,1824424,175420,5020983,2971364,1424836,130391,3923527
GRIMES,COUNTY,TX,4205206,3442733,817089,69903,3205393,2997065,720495,64297,2485404
GUADALUPE,COUNTY,TX,3662311,2868257,989803,86916,2789176,2401227,906212,72816,2467097
HALE,COUNTY,TX,3162079,2584538,524048,61393,2732484,2265900,348089,48882,1926371
HALL,COUNTY,TX,2390400,1765385,369908,38806,2202160,1345279,342243,35499,1628015
HAMILTON,COUNTY,TX,2886846,2277472,296338,20105,2132105,2263608,252555,15207,1755670
HANSFORD,COUNTY,TX,1594196,1160849,135873,11514,1498814,717926,106539,9791,1138131
HARDEMAN,COUNTY,TX,437678,372586,106501,9604,416821,368095,91445,6763,296933
HARDIN,COUNTY,TX,4508143,3092211,965637,96491,3933416,2626524,735214,79751,2651299
HARRIS,COUNTY,TX,116853678,86251151,24573731,2274804,94599910,68690246,19337274,1813134,76073013
HARRISON,COUNTY,TX,5515286,3710541,1226187,80577,3990024,3295161,962314,61179,3258568
HARTLEY,COUNTY,TX,1207067,773786,191660,22899,1114209,663503,157570,17153,744183
HASKELL,COUNTY,TX,2669492,2147121,516281,43548,2142521,2126779,394421,36303,1384468
HAYS,COUNTY,TX,3197303,2682126,641876,65555,2733050,2036554,590712,56165,1890366
HEMPHILL,COUNTY,TX,763434,328277,136236,13896,511501,344691,94003,10144,404086
HENDERSON,COUNTY,TX,4251107,3035902,1189588,107955,3043609,2345338,897771,79691,2587281
HIDALGO,COUNTY,TX,15764603,11218429,3089393,255164,11776776,9554227,2435968,209751,9661131
HILL,COUNTY,TX,5988430,4369390,1462940,115934,4747279,4011720,1238348,88078,3857028
HOCKLEY,COUNTY,TX,4889637,3631497,763030,59016,4017899,2932553,628934,46383,3638449
HOOD,COUNTY,TX,1869610,1272746,501797,43520,1642812,945465,406427,34590,1290300
HOPKINS,COUNTY,TX,3525026,2680995,860642,63298,2758315,2005143,726235,53090,2474599
HOUSTON,COUNTY,TX,2754813,2024252,485205,50291,1996978,1893169,397058,38953,1867062
HOWARD,COUNTY,TX,2945866,1805998,334025,34589,2949073,1545491,263462,30595,2510169
HUDSPETH,COUNTY,TX,2104845,1458475,370177,35445,1581695,1372693,330469,28974,970269
HUNT,COUNTY,TX,5549211,4281411,1530632,139119,4415921,3784552,1177017,104744,3731466
HUTCHINSON,COUNTY,TX,2994139,2221520,497034,36268,1988540,1865998,440496,31363,1799718
IRION,COUNTY,TX,1121917,561151,221102,12964,1035096,533224,231035,8907,857558
JACK,COUNTY,TX,1841588,1084756,212843,21059,1171772,1003245,137190,20227,945912
JACKSON,COUNTY,TX,4250030,3482980,683542,57983,3335743,3173038,529476,46305,2603322
JASPER,COUNTY,TX,2840795,2451496,579219,51330,2252506,2298418,399578,47742,1585759
JEFF DAVIS,COUNTY,TX,250849,92814,43179,5354,213222,71467,42747,5354,125801
JEFFERSON,COUNTY,TX,12918313,9567881,2638218,208079,10644438,7464100,2187689,176781,8848173
JIM HOGG,COUNTY,TX,406684,280551,131772,5547,341942,253262,101838,4969,338228
JIM WELLS,COUNTY,TX,2445686,1626157,584977,52363,1958204,1263543,461587,51112,1763279
JOHNSON,COUNTY,TX,5898242,3782749,1059270,65957,4814962,3311192,869270,47116,4267866
JONES,COUNTY,TX,3466901,2870277,496073,52916,2480765,2672538,386869,42446,2013650
KARNES,COUNTY,TX,3752368,2101001,760928,51807,2897138,1710764,622720,37817,1859419
KAUFMAN,COUNTY,TX,4902336,3338294,912209,69165,3965051,2647939,732706,48820,3623451
KENDALL,COUNTY,TX,2023081,1743828,398876,26947,1537244,1573624,285120,22837,1283339
KENEDY,COUNTY,TX,1736586,1350141,288806,9078,1399270,1022915,277492,6247,982925
KENT,COUNTY,TX,304680,226606,227800,30162,267186,175882,231902,24998,285589
KERR,COUNTY,TX,2340261,1677001,544530,56135,2116885,1334152,405067,45011,1533222
KIMBLE,COUNTY,TX,2418575,1547975,389086,47331,1823508,1014519,318781,33606,1649480
KING,COUNTY,TX,127912,99771,23794,2356,101050,92787,12373,1602,63662
KINNEY,COUNTY,TX,995846,826552,110144,8041,926137,776959,120057,4423,944660
KLEBERG,COUNTY,TX,1705128,1245446,118849,16059,1621341,769731,91676,15926,1178152
KNOX,COUNTY,TX,1829394,1495302,377133,37888,1281581,1230381,255781,27201,869281
LA SALLE,COUNTY,TX,1637259,1475790,221600,21814,1390983,1371557,191198,22948,1133938
LAMAR,COUNTY,TX,6515702,4958213,1462845,112413,5799813,4450696,1297085,94851,4615185
LAMB,COUNTY,TX,3783511,2967780,1095615,81816,3134865,1878160,1002915,63169,2688523
LAMPASAS,COUNTY,TX,1470667,1022848,277105,18230,1358372,723354,190657,12541,851564
LAVACA,COUNTY,TX,2244908,2077627,462823,42688,2039578,1631799,367272,37128,1745837
LEE,COUNTY,TX,2422726,1845826,422777,32568,2103241,1695241,368936,23820,1775026
LEON,COUNTY,TX,4436852,3870558,1019057,92232,3238972,2917431,661384,75001,2437096
LIBERTY,COUNTY,TX,7399725,5301293,958922,88509,5715647,4586251,865474,75683,4934050
LIMESTONE,COUNTY,TX,3362680,2402929,890748,75423,2528929,2094788,642094,61223,1807531
LIPSCOMB,COUNTY,TX,2868447,2073954,560103,57564,2105214,1548624,467334,50537,1840262
LIVE OAK,COUNTY,TX,2479423,1621868,501418,49211,2014015,1507499,411748,38103,1396364
LLANO,COUNTY,TX,3456199,1874074,727937,47674,2461262,1754191,632510,34538,2314111
LOVING,COUNTY,TX,583849,519626,164355,9204,566334,368934,174216,8007,583324
LUBBOCK,COUNTY,TX,15810484,13096611,3187732,239141,13701662,10068511,2550982,173737,10931543
LYNN,COUNTY,TX,2365507,1773396,292467,33572,1928335,1686602,242672,30823,1507592
MADISON,COUNTY,TX,1798078,906714,272693,22494,1361366,584185,245541,13943,1134977
MARION,COUNTY,TX,1469268,1142697,348657,20211,1029166,1025909,305654,19905,849215
MARTIN,COUNTY,TX,2048375,1088740,404937,48250,1647923,930345,367272,37566,1321198
MASON,COUNTY,TX,2371389,1812739,444448,31629,2016190,1575729,337787,25810,1880141
MATAGORDA,COUNTY,TX,5766690,4188401,1170490,116797,4607708,3743845,946893,90796,3719166
MAVERICK,COUNTY,TX,2487393,1649552,359150,44148,1719169,1381844,282289,38231,1369574
MCCULLOCH,COUNTY,TX,2137526,989098,665735,61407,1639677,736303,592123,45348,1550135
MCLENNAN,COUNTY,TX,20481916,14102196,3136543,263234,15702986,11871024,2436539,215370,12615616
MCMULLEN,COUNTY,TX,1051871,402161,272449,11347,539411,387443,194046,8024,520565
MEDINA,COUNTY,TX,3623156,2870772,718645,86293,3011528,2236445,582089,74124,2296558
MENARD,COUNTY,TX,916696,477348,346723,29491,542156,304823,321982,25735,399700
MIDLAND,COUNTY,TX,4598596,3712137,1216094,102541,3699364,3036866,1009707,88848,3524131
MILAM,COUNTY,TX,4573468,3262932,1076504,80064,3705852,2520659,745305,61431,3065073
MILLS,COUNTY,TX,2228891,1608837,502037,37464,1829326,1510987,307760,29170,1326892
MITCHELL,COUNTY,TX,2111316,1848620,245077,10626,1526664,1966789,150074,10218,1170988
MONTAGUE,COUNTY,TX,3597468,2569378,625203,47765,2780000,2022071,497674,38080,1798566
MONTGOMERY,COUNTY,TX,12999028,10577525,2617907,218722,10223350,8474921,2092076,182755,7998190
MOORE,COUNTY,TX,2041837,1006886,572836,62183,1570894,898271,520738,54532,1209381
MORRIS,COUNTY,TX,2412126,2144069,699307,57683,1960725,1936454,659235,48917,1496783
MOTLEY,COUNTY,TX,2294535,2088459,218976,13407,1958147,1363350,153914,12482,1367578
NACOGDOCHES,COUNTY,TX,8661780,5829888,1326115,89556,6153814,5119309,1074861,76607,5026279
NAVARRO,COUNTY,TX,7030886,5537194,1373428,141008,6193137,3775323,1154860,123466,4332558
NEWTON,COUNTY,TX,2072301,1852706,694880,41606,1773118,1502329,471532,36389,1505875
NOLAN,COUNTY,TX,2108192,1837913,382251,35229,1732630,1345832,240227,36553,1418311
NUECES,COUNTY,TX,20319916,14852230,4652595,442625,16010161,11725757,3859385,356901,12173297
OCHILTREE,COUNTY,TX,2168057,2200279,333653,33265,1546520,2140954,229311,25563,894992
OLDHAM,COUNTY,TX,2486792,1770592,256632,21809,2374014,1110910,219362,14021,1704129
ORANGE,COUNTY,TX,3677907,3011745,976398,80230,2671339,2445229,739204,73346,1999026
PALO PINTO,COUNTY,TX,3337688,2572704,833144,75366,2458654,2016044,677193,56268,1954358
PANOLA,COUNTY,TX,3754792,2860521,471739,55468,3640691,2302741,385217,48756,2505974
PARKER,COUNTY,TX,7143241,5228888,1081309,75855,5860280,3780498,870412,55331,5262544
PARMER,COUNTY,TX,2185790,1705586,322772,28966,1640113,1473134,277942,16912,1390572
PECOS,COUNTY,TX,1648577,1265317,613315,58928,1433149,1070298,459536,53332,1251428
POLK,COUNTY,TX,4467603,2902358,1087990,107791,3068851,2253197,872455,78109,2571538
POTTER,COUNTY,TX,9954415,7604113,2464843,207332,8523012,5716178,1987168,155837,7213776
PRESIDIO,COUNTY,TX,1663138,1220471,398289,37027,1472636,1178585,275892,31068,1155010
RAINS,COUNTY,TX,859539,506474,311055,31077,472648,517963,233527,19838,368626
RANDALL,COUNTY,TX,4233645,3084330,903319,75880,3221832,2035334,724337,55670,2300246
REAGAN,COUNTY,TX,639936,243176,188,13,486351,255335,171,9,369627
REAL,COUNTY,TX,1808239,1557294,184051,19048,1385151,1262127,127586,13039,873436
RED RIVER,COUNTY,TX,2191612,1743557,489648,60957,1625567,1592502,383492,42312,1083935
REEVES,COUNTY,TX,1586710,1325686,765412,86661,1383265,921663,550351,73219,967475
REFUGIO,COUNTY,TX,2547713,1409924,534131,45200,1964631,973185,361156,29626,1605993
ROBERTS,COUNTY,TX,6934,2912,39711,4646,6033,1951,32166,2555,5309
ROBERTSON,COUNTY,TX,3165257,1832923,929278,62767,2750001,1372223,765281,52830,1727053
ROCKWALL,COUNTY,TX,1683022,1245149,348047,38613,1377042,938315,281250,34754,1007093
RUNNELS,COUNTY,TX,2722224,2166334,554711,49211,1920446,1717465,448399,40531,1712537
RUSK,COUNTY,TX,5203477,3422435,1602136,157613,4094687,2647227,1444091,134438,3415593
SABINE,COUNTY,TX,2255661,2089871,423143,44779,1919370,1321589,260324,36606,1479655
SAN AUGUSTINE,COUNTY,TX,764598,663055,111295,3108,687132,615110,70192,3273,498254
SAN JACINTO,COUNTY,TX,1450024,894700,301507,32580,988286,732187,269383,28555,837940
SAN PATRICIO,COUNTY,TX,5900069,3913835,800680,67393,4062040,3551505,608636,55518,3146382
SAN SABA,COUNTY,TX,2456671,1500878,480212,44060,1513941,1201696,386973,26319,1118361
SCHLEICHER,COUNTY,TX,136788,68394,180187,26127,143627,34197,160366,25343,83304
SCURRY,COUNTY,TX,2774278,2238258,614021,58041,2417936,1525197,439564,48937,1813651
SHACKELFORD,COUNTY,TX,1361984,935816,253728,23628,1256544,867317,237049,23353,942391
SHELBY,COUNTY,TX,1357386,1020935,417992,32588,859881,1040830,331040,25884,615015
SHERMAN,COUNTY,TX,202040,191938,41577,1954,183856,188099,26609,1133,132376
SMITH,COUNTY,TX,11142992,8597584,2268435,198944,8563510,6911531,1848688,164736,6857100
SOMERVELL,COUNTY,TX,1369035,671037,334736,23556,1346755,495655,327069,21333,1249006
STARR,COUNTY,TX,5670855,5180575,879031,87511,4736479,3881027,710048,68557,3515579
STEPHENS,COUNTY,TX,1406492,801167,205275,26670,986253,491739,192958,15189,748159
STERLING,COUNTY,TX,817335,776468,5326,202,702908,535763,2876,154,695879
STONEWALL,COUNTY,TX,691311,324805,187379,10707,549937,353077,146977,10224,361576
SUTTON,COUNTY,TX,790779,838226,24549,2602,450744,762786,18166,1743,252417
SWISHER,COUNTY,TX,1453075,670932,342731,35437,1400399,521157,311633,28435,1240236
TARRANT,COUNTY,TX,48897401,35812486,9560757,798824,39314413,28986696,7405790,648310,31558173
